uniprot_id,data_split
P15387,train/val
Q14721,train/val
P57059,train/val
P57078,train/val
P9WMN1,train/val
P60953,train/val
Q8CFN2,train/val
Q9DDV6,train/val
P60766,train/val
O75762,train/val
A0A1D5QMT1,train/val
O75828,train/val
O75956,train/val
O88693,train/val
Q16739,train/val
Q16651,train/val
Q66H76,train/val
Q69ZF3,train/val
Q6DT37,train/val
P48776,train/val
P21643,train/val
Q08351,train/val
P06869,train/val
P00511,train/val
P08237,train/val
P08922,train/val
P09482,train/val
P09581,train/val
O75795,train/val
P54855,train/val
P13866,train/val
Q64680,train/val
P29401,train/val
Q9Y231,train/val
Q8NCC3,train/val
P61250,train/val
Q13956,train/val
P22571,train/val
P04972,train/val
P18545,train/val
Q16774,train/val
P49138,train/val
P49137,train/val
P09104,train/val
Q8HYC3,train/val
Q9UKP6,train/val
P16333,train/val
P23469,train/val
Q9Y2H1,train/val
Q9Y4K4,train/val
Q9Y6R4,train/val
O19045,train/val
P14207,train/val
P24721,train/val
P34927,train/val
Q2M3G0,train/val
P9WMC1,train/val
Q8ILQ7,train/val
Q08752,train/val
Q96Q15,train/val
Q96J92,train/val
P25092,train/val
Q7RTN6,train/val
Q9Y572,train/val
Q8ZEY1,train/val
O14936,train/val
Q13523,train/val
P37340,train/val
P0A0I7,train/val
P36551,train/val
Q9NR71,train/val
O59952,train/val
Q8I384,train/val
Q6DHV7,train/val
P49789,train/val
C3TIE2,train/val
P0AB91,train/val
E2QDN0,train/val
Q8KHG4,train/val
P33883,train/val
Q51559,train/val
P46863,train/val
Q9KM66,train/val
Q9UBU3,train/val
P9WMW7,train/val
O95255,train/val
O70577,train/val
Q9R0W2,train/val
Q02241,train/val
Q04207,train/val
Q04796,train/val
Q04828,train/val
P52895,train/val
Q9NRM7,train/val
Q9NUX5,train/val
Q9NWT6,train/val
Q9NWT8,train/val
Q9NXB9,train/val
Q9NY57,train/val
P25961,train/val
P41593,train/val
Q03431,train/val
P26019,train/val
Q96K76,train/val
Q9UK80,train/val
P33302,train/val
Q925D8,train/val
P52162,train/val
P61244,train/val
Q8TDS5,train/val
Q8NEC5,train/val
Q8IZF0,train/val
Q6GMR7,train/val
Q9JHJ1,train/val
P48145,train/val
P51151,train/val
P54578,train/val
P61981,train/val
A0A0H2WY27,train/val
P72355,train/val
P0AFZ5,train/val
Q9K578,train/val
Q8KKG1,train/val
Q9AEF9,train/val
P06132,train/val
P0A017,train/val
Q8NWQ9,train/val
Q06241,train/val
Q96W81,train/val
Q27758,train/val
Q9H4Y5,train/val
Q6ZVD8,train/val
Q86SK9,train/val
P50053,train/val
P9WNP5,train/val
Q8IM16,train/val
P13501,train/val
Q2KHZ8,train/val
Q63009,train/val
Q99873,train/val
Q96LA8,train/val
Q94655,train/val
O15770,train/val
O15427,train/val
Q9Z0E8,train/val
O70594,train/val
E0VHL8,train/val
E0VSD5,train/val
E0VCW9,train/val
E0VM29,train/val
E0VGV6,train/val
E0VV39,train/val
E0VUR0,train/val
E0V9R7,train/val
E0VQ46,train/val
E0VAD1,train/val
E0VV52,train/val
E0VMV6,train/val
E0VED4,train/val
E0VV72,train/val
E0VQ45,train/val
E0VZW4,train/val
E0VJJ0,train/val
P20908,train/val
P12109,train/val
P12107,train/val
P39059,train/val
P39060,train/val
Q17RW2,train/val
Q8IZC6,train/val
Q2UY09,train/val
O54988,train/val
Q08857,train/val
Q07969,train/val
Q15109,train/val
Q63495,train/val
Q62151,train/val
Q9JJX6,train/val
P51577,train/val
Q9MYJ9,train/val
Q8I4S1,train/val
Q9UJ71,train/val
P22897,train/val
Q8WTT0,train/val
Q6EIG7,train/val
P35247,train/val
Q9H2X3,train/val
P00590,train/val
I3LIR5,train/val
G4XX53,train/val
O42772,train/val
P05632,train/val
P00829,train/val
P10719,train/val
P06576,train/val
P51111,train/val
P42859,train/val
P42858,train/val
Q3SYC2,train/val
E5L6Y0,train/val
Q4W6C8,train/val
Q8I1M8,train/val
O45117,train/val
O76202,train/val
P20153,train/val
Q6V7U7,train/val
A3EZK0,train/val
E0VCA5,train/val
E0VQ47,train/val
E0VUR1,train/val
E0VV70,train/val
E0W4F7,train/val
Q5HK04,train/val
P62955,train/val
Q9UF02,train/val
P08572,train/val
P05997,train/val
P12110,train/val
P13942,train/val
Q01955,train/val
P25940,train/val
P12111,train/val
P51144,train/val
P30549,train/val
P16610,train/val
P52703,train/val
P35462,train/val
E0VDF7,train/val
E0VDF4,train/val
E0VDF5,train/val
E0VB18,train/val
E0VB20,train/val
E0VP62,train/val
Q16363,train/val
P25786,train/val
P25787,train/val
P25788,train/val
E0VMV7,train/val
E0VMW9,train/val
P30083,train/val
O15519,train/val
O15297,train/val
P9WH09,train/val
O60882,train/val
C3SIU2,train/val
Q2VKV7,train/val
A6XA80,train/val
Q16873,train/val
Q690N0,train/val
P06401,train/val
Q28590,train/val
Q63449,train/val
Q00175,train/val
P06186,train/val
P15848,train/val
Q05209,train/val
Q9QUK6,train/val
Q9NZ45,train/val
Q9IGQ6,train/val
Q62190,train/val
O60741,train/val
O88704,train/val
Q9P1Z3,train/val
P26447,train/val
P30679,train/val
P43351,train/val
P51531,train/val
Q06710,train/val
Q4GZG4,train/val
Q9HCT0,train/val
Q9H8P0,train/val
P20083,train/val
P48374,train/val
Q5EP76,train/val
Q9UBN1,train/val
Q9BXT2,train/val
Q06432,train/val
P53420,train/val
P29400,train/val
A8TX70,train/val
Q14031,train/val
A6NMZ7,train/val
P25789,train/val
P28066,train/val
P60900,train/val
O14818,train/val
Q8TAA3,train/val
P40306,train/val
A5LHX3,train/val
O60675,train/val
P96471,train/val
P40261,train/val
P9WH75,train/val
P12004,train/val
P21583,train/val
O75909,train/val
P35411,train/val
Q76LX8,train/val
Q9UP38,train/val
O70421,train/val
Q08463,train/val
Q8VIH9,train/val
P49684,train/val
A2PZ98,train/val
P24460,train/val
P24463,train/val
P41440,train/val
P06804,train/val
P29319,train/val
P29320,train/val
P14234,train/val
Q6P6U0,train/val
Q00342,train/val
Q9WTU6,train/val
P49186,train/val
P45984,train/val
P05532,train/val
P12791,train/val
P00179,train/val
P05178,train/val
Q9EPQ1,train/val
P58682,train/val
Q99MB1,train/val
Q9EPW9,train/val
Q9UM81,train/val
Q13115,train/val
Q9JHE3,train/val
P48050,train/val
P78508,train/val
O60928,train/val
P35560,train/val
P48048,train/val
A0A1U7RA82,train/val
B9UM29,train/val
Q9BXC0,train/val
B9UM26,train/val
P66421,train/val
P66424,train/val
Q99XZ0,train/val
Q8CWQ0,train/val
P66446,train/val
P66496,train/val
P0A4B6,train/val
P66509,train/val
Q8CWS0,train/val
P68901,train/val
Q8CWM8,train/val
P66619,train/val
P66634,train/val
P66633,train/val
P68900,train/val
Q9A1W4,train/val
P0A474,train/val
Q9A1V5,train/val
Q9A1W7,train/val
P0A476,train/val
Q9A1V8,train/val
Q8CWV2,train/val
P66084,train/val
Q8CWQ9,train/val
P66097,train/val
P66114,train/val
P66113,train/val
Q9A0D6,train/val
Q8CWR5,train/val
P0C0D4,train/val
Q9A1X2,train/val
Q8CWV6,train/val
Q9A1W3,train/val
P66157,train/val
P66156,train/val
P66176,train/val
P60434,train/val
Q8CWV5,train/val
Q9A1V6,train/val
Q99XK8,train/val
Q8CWN3,train/val
Q490D8,train/val
Q48WA5,train/val
P66235,train/val
P61361,train/val
P66258,train/val
P66257,train/val
P66280,train/val
P66303,train/val
P0A496,train/val
Q9A1X4,train/val
Q8CWV8,train/val
Q969P6,train/val
P31327,train/val
Q06203,train/val
P0C0X1,train/val
Q01974,train/val
P57771,train/val
Q9Y6Y9,train/val
Q6E213,train/val
Q9NP87,train/val
O94222,train/val
Q9NQB0,train/val
Q1LK00,train/val
P10997,train/val
Q06806,train/val
P35590,train/val
P43404,train/val
P43403,train/val
Q78DX7,train/val
P59538,train/val
Q5KTC7,train/val
P0C0J0,train/val
Q08297,train/val
Q06609,train/val
Q6QLQ4,train/val
Q8C131,train/val
G3V906,train/val
Q8TCG1,train/val
Q4QBL1,train/val
Q95Z89,train/val
Q5NGQ3,train/val
Q9C0H9,train/val
Q6PL18,train/val
Q9BXA5,train/val
Q6IYF9,train/val
Q96P68,train/val
P0C1S7,train/val
Q5HPI6,train/val
P41361,train/val
P51136,train/val
Q4QE15,train/val
Q99741,train/val
O75351,train/val
Q14003,train/val
Q01956,train/val
Q6PIU1,train/val
P97557,train/val
Q8TDN1,train/val
Q8TDN2,train/val
Q9H252,train/val
P72524,train/val
P48371,train/val
P22118,train/val
Q25634,train/val
H9U2V9,train/val
Q58HT5,train/val
Q09327,train/val
P26572,train/val
P29514,train/val
Q3UWM4,train/val
Q6ZMT4,train/val
Q8BW72,train/val
O75164,train/val
P45877,train/val
P20831,train/val
Q932M0,train/val
P53476,train/val
Q9BXN2,train/val
O60896,train/val
Q62730,train/val
P51656,train/val
P51657,train/val
P51658,train/val
Q9GME2,train/val
Q8WTV0,train/val
P28076,train/val
P28063,train/val
Q60692,train/val
P28072,train/val
P28065,train/val
Q3SZX4,train/val
O00303,train/val
P50747,train/val
O35988,train/val
P35318,train/val
Q9UH92,train/val
Q8NB90,train/val
Q9UPY3,train/val
P39052,train/val
P50570,train/val
P70424,train/val
P06494,train/val
Q8ZDW5,train/val
P63158,train/val
P09429,train/val
Q9BY08,train/val
B4EB35,train/val
A0A6L0XH39,train/val
O95278,train/val
O43175,train/val
Q5HK03,train/val
P66937,train/val
P66936,train/val
P0A0K8,train/val
Q7Z418,train/val
Q01538,train/val
Q9VTU8,train/val
Q9NSA2,train/val
D3ZYK3,train/val
Q9UIX4,train/val
D4AD53,train/val
Q9UJ96,train/val
Q9QYU3,train/val
Q9ULD8,train/val
O89047,train/val
Q9UQ05,train/val
O00305,train/val
O60359,train/val
Q8CWR9,train/val
P66340,train/val
P66341,train/val
P66360,train/val
Q9A1V0,train/val
P0A4A8,train/val
P66376,train/val
P66393,train/val
P66394,train/val
P66420,train/val
P66445,train/val
P0A4B4,train/val
Q9A1W5,train/val
P66473,train/val
P66475,train/val
P66525,train/val
P66526,train/val
P0A4C4,train/val
P66555,train/val
P66566,train/val
P66567,train/val
P66582,train/val
P66583,train/val
P66603,train/val
P66599,train/val
Q8CWU6,train/val
Q8CWU4,train/val
P66648,train/val
P66096,train/val
P66051,train/val
Q8CWS9,train/val
P66058,train/val
Q11130,train/val
P17443,train/val
Q2NNR4,train/val
A0A8C0THM6,train/val
A0A0C5K5S3,train/val
Q47511,train/val
O35235,train/val
P01019,train/val
P0C0P6,train/val
K4JQ36,train/val
K7N5L2,train/val
P06987,train/val
O24163,train/val
O46521,train/val
O80452,train/val
Q9UIG0,train/val
Q9H0E9,train/val
Q86PR3,train/val
Q04998,train/val
P08476,train/val
Q96L73,train/val
Q7Z5W3,train/val
Q8WXB1,train/val
Q9H867,train/val
O89091,train/val
O94966,train/val
O95279,train/val
Q6AYT7,train/val
Q8N2K0,train/val
Q99LR1,train/val
P13794,train/val
P15209,train/val
Q63604,train/val
Q16620,train/val
P18510,train/val
P19113,train/val
P19447,train/val
P20070,train/val
P20192,train/val
P23743,train/val
P20231,train/val
Q15661,train/val
O14929,train/val
O15056,train/val
Q9BYC5,train/val
Q9ERT1,train/val
A6IZR3,train/val
A9QW74,train/val
Q64F92,train/val
P56950,train/val
Q00987,train/val
P23804,train/val
Q80W94,train/val
Q9Y286,train/val
Q28309,train/val
Q8BGW1,train/val
Q86VZ5,train/val
Q8VCQ6,train/val
P00693,train/val
P07992,train/val
Q92889,train/val
O89085,train/val
P00166,train/val
P05793,train/val
P06988,train/val
P10098,train/val
G3EFH9,train/val
P13470,train/val
P16395,train/val
P25162,train/val
P25805,train/val
P26294,train/val
P30635,train/val
P48016,train/val
P49882,train/val
P04085,train/val
P50293,train/val
P50295,train/val
Q9Y6I3,train/val
Q9Y265,train/val
Q15370,train/val
Q15369,train/val
P32249,train/val
P15498,train/val
Q80Z29,train/val
P43490,train/val
Q99KQ4,train/val
P39654,train/val
Q02759,train/val
A6NCN2,train/val
P78386,train/val
Q14533,train/val
O43790,train/val
P78385,train/val
Q9Y2C9,train/val
Q63099,train/val
Q92953,train/val
P78552,train/val
Q9BY32,train/val
O95340,train/val
P14272,train/val
P26262,train/val
P03418,train/val
Q68EF4,train/val
Q14833,train/val
P31423,train/val
O00148,train/val
Q9NZT2,train/val
Q0P9D1,train/val
O86157,train/val
Q8VCC2,train/val
O15047,train/val
P00917,train/val
Q5TGZ0,train/val
Q96LI5,train/val
Q9UKZ1,train/val
O75940,train/val
O75170,train/val
Q92600,train/val
Q9Y2V7,train/val
Q9H903,train/val
Q63734,train/val
Q03721,train/val
D3ZRW4,train/val
Q16322,train/val
Q9EPI9,train/val
Q8NCM2,train/val
Q8R523,train/val
Q8TAE7,train/val
D3ZZR6,train/val
O88758,train/val
Q96KK3,train/val
Q9QWS8,train/val
Q96L42,train/val
P22462,train/val
Q96PR1,train/val
Q9HCX4,train/val
Q9WVC5,train/val
P19686,train/val
P23025,train/val
P70671,train/val
O43592,train/val
Q7Z3U7,train/val
Q8WTW3,train/val
P46736,train/val
A0A8C0QLS2,train/val
P04150,train/val
Q9N1U3,train/val
Q99972,train/val
K4CF70,train/val
Q9NSD9,train/val
P49411,train/val
P61026,train/val
O75643,train/val
Q9P2R7,train/val
P08574,train/val
P63116,train/val
O88759,train/val
Q9BQ31,train/val
O54853,train/val
D4ADX7,train/val
Q9H3M0,train/val
Q9ER26,train/val
Q9ULS6,train/val
Q9R1T9,train/val
Q15031,train/val
O60547,train/val
Q92905,train/val
Q92608,train/val
A5F384,train/val
Q7L2E3,train/val
I3LTK9,train/val
P15388,train/val
P48547,train/val
P25122,train/val
P96935,train/val
O08528,train/val
P52789,train/val
P27881,train/val
Q8N5Y8,train/val
P63142,train/val
P16389,train/val
P63141,train/val
Q9BW91,train/val
Q58A45,train/val
Q14188,train/val
O00590,train/val
Q13018,train/val
Q92922,train/val
Q15459,train/val
Q9BY42,train/val
Q15637,train/val
Q9Y262,train/val
Q9UHR5,train/val
P15502,train/val
P41250,train/val
Q6JQN1,train/val
Q9Y4K0,train/val
O15254,train/val
Q9ULC5,train/val
P07741,train/val
Q9Y2W1,train/val
Q9NSE4,train/val
P58215,train/val
Q88RS0,train/val
Q9BRQ6,train/val
O75340,train/val
P35383,train/val
P41232,train/val
P20918,train/val
Q01177,train/val
Q923I7,train/val
P53792,train/val
P31639,train/val
M3VWJ6,train/val
O26232,train/val
P18493,train/val
P18509,train/val
P18539,train/val
P18858,train/val
Q9UKK3,train/val
P43250,train/val
Q8KRJ3,train/val
Q9K2N0,train/val
Q3Y6Q3,train/val
Q5GN09,train/val
D1MEN9,train/val
Q8GDC1,train/val
Q9XAY4,train/val
Q4F6N3,train/val
Q5U7L7,train/val
Q2HY42,train/val
D2D9J0,train/val
Q9FV53,train/val
P00651,train/val
P54616,train/val
Q81VW8,train/val
A0A6L7H340,train/val
P03007,train/val
P32397,train/val
P31113,train/val
Q3ZCJ8,train/val
P00376,train/val
Q0V8R6,train/val
P02754,train/val
P11064,train/val
Q04782,train/val
Q700B8,train/val
P9WQ51,train/val
Q9Z1M0,train/val
Q9Z1Q2,train/val
O95870,train/val
Q6MG55,train/val
P10591,train/val
P10605,train/val
P00787,train/val
P10686,train/val
P19174,train/val
P08487,train/val
P10481,train/val
P10747,train/val
P0DPI0,train/val
P0DPI1,train/val
Q9UNQ0,train/val
P39040,train/val
P39073,train/val
P40136,train/val
P40347,train/val
Q9Y5S1,train/val
Q9Y5S2,train/val
P51948,train/val
Q8RTE3,train/val
P32523,train/val
Q9NVP1,train/val
Q7L7X3,train/val
Q7TT86,train/val
P30872,train/val
P28646,train/val
P30873,train/val
Q7Z2K8,train/val
Q7Z4H4,train/val
Q80UJ1,train/val
Q81R22,train/val
P19111,train/val
P19440,train/val
Q9GZT9,train/val
Q9H093,train/val
Q9H0K1,train/val
Q8CFH6,train/val
Q9H1C0,train/val
Q8NE63,train/val
Q93096,train/val
P20916,train/val
P20917,train/val
P21709,train/val
P21757,train/val
P33176,train/val
P33905,train/val
P35327,train/val
Q00613,train/val
Q02224,train/val
P23416,train/val
P22771,train/val
Q99527,train/val
P11168,train/val
Q9BW60,train/val
Q9BXA7,train/val
Q9BXR0,train/val
Q9BYT3,train/val
P03118,train/val
P03373,train/val
P03354,train/val
P03374,train/val
P54763,train/val
P29323,train/val
P55058,train/val
P55085,train/val
P29376,train/val
P9WPP1,train/val
P9WNS1,train/val
P9WPJ7,train/val
P00808,train/val
B8Q4Z9,train/val
Q60748,train/val
P47866,train/val
Q13324,train/val
Q4WAW7,train/val
Q8NG66,train/val
P31152,train/val
P31210,train/val
P31482,train/val
P31641,train/val
P9WIJ3,train/val
P9WQ59,train/val
Q8K4Z4,train/val
Q9UPE1,train/val
Q9UQ88,train/val
P21127,train/val
Q9UUZ3,train/val
Q9W6Q1,train/val
P09681,train/val
P09870,train/val
P09923,train/val
Q15004,train/val
Q15046,train/val
Q15058,train/val
O08726,train/val
O14519,train/val
O14578,train/val
O14638,train/val
Q5SC61,train/val
P61586,train/val
P08134,train/val
Q9QUI0,train/val
Q96RG2,train/val
Q9BYP7,train/val
P50107,train/val
Q6UWV6,train/val
O86309,train/val
Q8VC69,train/val
O35956,train/val
Q8WXR4,train/val
Q90744,train/val
Q91WC9,train/val
Q91ZY2,train/val
O14730,train/val
O14777,train/val
P55899,train/val
Q99661,train/val
Q9UBC3,train/val
P0DM80,train/val
O95864,train/val
Q3T905,train/val
P30561,train/val
P54300,train/val
P38260,train/val
P08047,train/val
P49065,train/val
A1Z199,train/val
P00519,train/val
P00520,train/val
Q6PAJ1,train/val
P11274,train/val
P16140,train/val
P19621,train/val
O64411,train/val
O15066,train/val
Q97SR4,train/val
O85361,train/val
B5SU02,train/val
O75578,train/val
Q9UKX5,train/val
Q14722,train/val
Q9NZV8,train/val
Q63881,train/val
B8PY99,train/val
P49682,train/val
P52429,train/val
Q96PF2,train/val
P03471,train/val
Q194T1,train/val
Q75VQ4,train/val
Q20MD3,train/val
P0DOF9,train/val
P03482,train/val
P06820,train/val
P39045,train/val
E0VY79,train/val
E3SW77,train/val
G7L3C0,train/val
O70247,train/val
O35454,train/val
P16951,train/val
P15336,train/val
P83741,train/val
Q9QXY7,train/val
Q9QZR6,train/val
Q9QUH6,train/val
Q4FZZ1,train/val
Q8BGE5,train/val
Q13702,train/val
Q9H2M3,train/val
P61809,train/val
Q15078,train/val
B5ATN6,train/val
P47205,train/val
Q8BH82,train/val
P55288,train/val
O75936,train/val
P41229,train/val
Q53781,train/val
A0R666,train/val
Q15950,train/val
Q8N6T7,train/val
Q9NXA8,train/val
Q9NRC8,train/val
Q9Y6E7,train/val
P07203,train/val
Q9VFK6,train/val
P41226,train/val
P31396,train/val
Q76SF8,train/val
Q16570,train/val
O00421,train/val
P46092,train/val
Q8WZA1,train/val
Q10469,train/val
Q6ZMB0,train/val
Q02742,train/val
Q9NS00,train/val
Q9Y5Z6,train/val
Q9Y2C3,train/val
O60880,train/val
Q9HAQ2,train/val
Q9R152,train/val
P11103,train/val
P09874,train/val
P27008,train/val
P16442,train/val
Q16595,train/val
P07445,train/val
Q9H7B4,train/val
Q86Y97,train/val
Q92523,train/val
O43772,train/val
P97521,train/val
Q15047,train/val
Q9Y4L1,train/val
P07910,train/val
Q9Z204,train/val
Q96AG4,train/val
Q96QK1,train/val
O35904,train/val
O00329,train/val
Q60393,train/val
P19321,train/val
Q45894,train/val
Q9Y6N3,train/val
Q04690,train/val
Q9QX72,train/val
Q8BQP8,train/val
P09321,train/val
P20059,train/val
P07335,train/val
P12277,train/val
Q923X8,train/val
P43432,train/val
P16617,train/val
P00558,train/val
Q03147,train/val
P50613,train/val
O08755,train/val
P37285,train/val
Q07866,train/val
P48744,train/val
P15651,train/val
P42124,train/val
P45975,train/val
P97823,train/val
P70470,train/val
O75608,train/val
Q61206,train/val
P68402,train/val
Q9D8I1,train/val
A0A0J9X283,train/val
A0A0T9WNE5,train/val
P9WPP7,train/val
A2APX8,train/val
P35498,train/val
P04774,train/val
A5U4N0,train/val
P9WID5,train/val
P9WID4,train/val
A7MCY6,train/val
B7Z001,train/val
O35543,train/val
Q9JHF7,train/val
O35760,train/val
O35955,train/val
O43169,train/val
O43314,train/val
O43426,train/val
O43464,train/val
O43511,train/val
Q8N3A8,train/val
Q8K0H1,train/val
P20782,train/val
P09660,train/val
O43194,train/val
A6QR73,train/val
Q5U431,train/val
P05982,train/val
Q64669,train/val
Q5E9F2,train/val
Q6IYD9,train/val
Q7TMR0,train/val
Q80SS6,train/val
Q80T02,train/val
Q8BH98,train/val
Q8BMT9,train/val
Q8BRK8,train/val
P54646,train/val
Q09137,train/val
P00186,train/val
P04799,train/val
Q63344,train/val
Q05BR4,train/val
P97504,train/val
Q9Y694,train/val
Q61143,train/val
Q9Y210,train/val
A0A2S9PM60,train/val
P32842,train/val
Q99700,train/val
P41001,train/val
P0A4A3,train/val
P9WH63,train/val
Q3S5C3,train/val
Q48435,train/val
P05193,train/val
Q53TY8,train/val
Q7BB82,train/val
B8R6A5,train/val
P43828,train/val
P23395,train/val
P23920,train/val
O13332,train/val
P36107,train/val
Q9Y745,train/val
Q4U2R8,train/val
Q8TCC7,train/val
P10398,train/val
P03433,train/val
Q91MA9,train/val
Q9IQ47,train/val
P15659,train/val
Q01453,train/val
Q924U1,train/val
P05113,train/val
Q9FD53,train/val
Q05BA5,train/val
Q17339,train/val
G5EF15,train/val
Q5A7N4,train/val
Q9Y239,train/val
D1MIX9,train/val
O00115,train/val
O15269,train/val
O88472,train/val
Q5FB27,train/val
Q06278,train/val
Q53EL6,train/val
P31401,train/val
P31408,train/val
Q9I8A2,train/val
P21281,train/val
Q92835,train/val
P00363,train/val
P15309,train/val
P22612,train/val
O00167,train/val
P04993,train/val
P07648,train/val
P08394,train/val
P08679,train/val
Q8VI47,train/val
O88563,train/val
B2RX12,train/val
Q9UIG8,train/val
Q99N02,train/val
Q62633,train/val
P70172,train/val
Q5T3U5,train/val
Q9ERB5,train/val
O60235,train/val
P03437,train/val
P03438,train/val
P79227,train/val
A9X4R8,train/val
Q9X1N5,train/val
Q8RL90,train/val
P24735,train/val
Q9NQR1,train/val
Q9H5I1,train/val
Q6R327,train/val
